mlb_game_pk,date,game_date_time,away_team_id,away_team_name,away_score,home_team_id,home_team_name,home_score,venue,status
777803,2025-05-24,2025-05-24T20:10:00Z,135,San Diego Padres,1.0,144,Atlanta Braves,7.0,Truist Park,Final
777792,2025-05-24,2025-05-24T20:10:00Z,140,Texas Rangers,5.0,145,Chicago White Sox,10.0,Rate Field,Final
777782,2025-05-24,2025-05-24T20:10:00Z,147,New York Yankees,13.0,115,Colorado Rockies,1.0,Coors Field,Final
777795,2025-05-24,2025-05-24T23:05:00Z,141,Toronto Blue Jays,1.0,139,Tampa Bay Rays,3.0,George M. Steinbrenner Field,Final
777796,2025-05-24,2025-05-24T23:15:00Z,114,Cleveland Guardians,7.0,116,Detroit Tigers,5.0,Comerica Park,Final
777789,2025-05-24,2025-05-24T23:15:00Z,119,Los Angeles Dodgers,2.0,121,New York Mets,5.0,Citi Field,Final
777784,2025-05-24,2025-05-25T02:05:00Z,143,Philadelphia Phillies,9.0,133,Athletics,6.0,Sutter Health Park,Final
777781,2025-05-24,2025-05-25T02:07:00Z,146,Miami Marlins,6.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
777780,2025-05-25,2025-05-25T15:35:00Z,114,Cleveland Guardians,0.0,116,Detroit Tigers,5.0,Comerica Park,Final
777785,2025-05-25,2025-05-25T17:35:00Z,110,Baltimore Orioles,5.0,111,Boston Red Sox,1.0,Fenway Park,Final
777778,2025-05-25,2025-05-25T17:35:00Z,137,San Francisco Giants,3.0,120,Washington Nationals,2.0,Nationals Park,Final
777776,2025-05-25,2025-05-25T17:35:00Z,158,Milwaukee Brewers,6.0,134,Pittsburgh Pirates,5.0,PNC Park,Final
777779,2025-05-25,2025-05-25T17:40:00Z,112,Chicago Cubs,11.0,113,Cincinnati Reds,8.0,Great American Ball Park,Final
777775,2025-05-25,2025-05-25T17:40:00Z,141,Toronto Blue Jays,0.0,139,Tampa Bay Rays,13.0,George M. Steinbrenner Field,Final
777774,2025-05-25,2025-05-25T18:10:00Z,136,Seattle Mariners,3.0,117,Houston Astros,5.0,Daikin Park,Final
777772,2025-05-25,2025-05-25T18:10:00Z,118,Kansas City Royals,2.0,142,Minnesota Twins,1.0,Target Field,Final
777777,2025-05-25,2025-05-25T18:10:00Z,140,Texas Rangers,5.0,145,Chicago White Sox,4.0,Rate Field,Final
777766,2025-05-25,2025-05-25T18:15:00Z,109,Arizona Diamondbacks,3.0,138,St. Louis Cardinals,4.0,Busch Stadium,Final
777768,2025-05-25,2025-05-25T19:10:00Z,147,New York Yankees,5.0,115,Colorado Rockies,4.0,Coors Field,Final
777765,2025-05-25,2025-05-25T20:05:00Z,143,Philadelphia Phillies,4.0,133,Athletics,5.0,Sutter Health Park,Final
777767,2025-05-25,2025-05-25T20:07:00Z,146,Miami Marlins,3.0,108,Los Angeles Angels,0.0,Angel Stadium,Final
777783,2025-05-25,2025-05-25T20:10:00Z,135,San Diego Padres,5.0,144,Atlanta Braves,3.0,Truist Park,Final
777773,2025-05-25,2025-05-25T23:10:00Z,119,Los Angeles Dodgers,1.0,121,New York Mets,3.0,Citi Field,Final
777770,2025-05-26,2025-05-26T17:10:00Z,137,San Francisco Giants,1.0,116,Detroit Tigers,3.0,Comerica Park,Final
777764,2025-05-26,2025-05-26T18:10:00Z,111,Boston Red Sox,2.0,158,Milwaukee Brewers,3.0,American Family Field,Final
777757,2025-05-26,2025-05-26T18:20:00Z,115,Colorado Rockies,1.0,112,Chicago Cubs,3.0,Wrigley Field,Final
777771,2025-05-26,2025-05-26T19:05:00Z,138,St. Louis Cardinals,2.0,110,Baltimore Orioles,5.0,Oriole Park at Camden Yards,Final
777759,2025-05-26,2025-05-26T20:05:00Z,141,Toronto Blue Jays,2.0,140,Texas Rangers,1.0,Globe Life Field,Final
777760,2025-05-26,2025-05-26T20:10:00Z,113,Cincinnati Reds,7.0,118,Kansas City Royals,4.0,Kauffman Stadium,Final
777758,2025-05-26,2025-05-26T20:10:00Z,145,Chicago White Sox,1.0,121,New York Mets,2.0,Citi Field,Final
777769,2025-05-26,2025-05-26T22:10:00Z,119,Los Angeles Dodgers,7.0,114,Cleveland Guardians,2.0,Progressive Field,Final
777762,2025-05-26,2025-05-26T23:05:00Z,142,Minnesota Twins,2.0,139,Tampa Bay Rays,7.0,George M. Steinbrenner Field,Final
777761,2025-05-26,2025-05-27T00:10:00Z,134,Pittsburgh Pirates,0.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
777756,2025-05-26,2025-05-27T00:40:00Z,146,Miami Marlins,3.0,135,San Diego Padres,4.0,Petco Park,Final
777763,2025-05-26,2025-05-27T01:38:00Z,147,New York Yankees,5.0,108,Los Angeles Angels,1.0,Angel Stadium,Final
777753,2025-05-27,2025-05-27T22:10:00Z,119,Los Angeles Dodgers,9.0,114,Cleveland Guardians,5.0,Progressive Field,Final
777754,2025-05-27,2025-05-27T22:35:00Z,138,St. Louis Cardinals,7.0,110,Baltimore Orioles,4.0,Oriole Park at Camden Yards,Final
777755,2025-05-27,2025-05-27T22:40:00Z,137,San Francisco Giants,1.0,116,Detroit Tigers,3.0,Comerica Park,Final
777748,2025-05-27,2025-05-27T22:45:00Z,144,Atlanta Braves,0.0,143,Philadelphia Phillies,2.0,Citizens Bank Park,Final
777746,2025-05-27,2025-05-27T23:05:00Z,142,Minnesota Twins,4.0,139,Tampa Bay Rays,2.0,George M. Steinbrenner Field,Final
777749,2025-05-27,2025-05-27T23:10:00Z,145,Chicago White Sox,4.0,121,New York Mets,6.0,Citi Field,Final
777750,2025-05-27,2025-05-27T23:40:00Z,113,Cincinnati Reds,7.0,118,Kansas City Royals,2.0,Kauffman Stadium,Final
777747,2025-05-27,2025-05-27T23:40:00Z,111,Boston Red Sox,1.0,158,Milwaukee Brewers,5.0,American Family Field,Final
777751,2025-05-27,2025-05-28T00:05:00Z,115,Colorado Rockies,3.0,112,Chicago Cubs,4.0,Wrigley Field,Final
777741,2025-05-27,2025-05-28T00:05:00Z,141,Toronto Blue Jays,0.0,140,Texas Rangers,2.0,Globe Life Field,Final
777752,2025-05-27,2025-05-28T00:10:00Z,133,Athletics,1.0,117,Houston Astros,11.0,Daikin Park,Final
777745,2025-05-27,2025-05-28T01:38:00Z,147,New York Yankees,3.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
777744,2025-05-27,2025-05-28T01:40:00Z,134,Pittsburgh Pirates,9.0,109,Arizona Diamondbacks,6.0,Chase Field,Final
777743,2025-05-27,2025-05-28T01:40:00Z,120,Washington Nationals,1.0,136,Seattle Mariners,9.0,T-Mobile Park,Final
777742,2025-05-27,2025-05-28T01:40:00Z,146,Miami Marlins,6.0,135,San Diego Padres,8.0,Petco Park,Final
777739,2025-05-28,2025-05-28T17:10:00Z,119,Los Angeles Dodgers,4.0,114,Cleveland Guardians,7.0,Progressive Field,Final
777738,2025-05-28,2025-05-28T17:10:00Z,137,San Francisco Giants,3.0,116,Detroit Tigers,4.0,Comerica Park,Final
777732,2025-05-28,2025-05-28T17:10:00Z,142,Minnesota Twins,0.0,139,Tampa Bay Rays,5.0,George M. Steinbrenner Field,Final
777737,2025-05-28,2025-05-28T17:10:00Z,145,Chicago White Sox,9.0,121,New York Mets,4.0,Citi Field,Final
777736,2025-05-28,2025-05-28T17:10:00Z,111,Boston Red Sox,5.0,158,Milwaukee Brewers,6.0,American Family Field,Final
777734,2025-05-28,2025-05-28T18:10:00Z,133,Athletics,3.0,117,Houston Astros,5.0,Daikin Park,Final
777729,2025-05-28,2025-05-28T19:40:00Z,134,Pittsburgh Pirates,10.0,109,Arizona Diamondbacks,1.0,Chase Field,Final
777726,2025-05-28,2025-05-28T20:10:00Z,146,Miami Marlins,10.0,135,San Diego Padres,8.0,Petco Park,Final
777740,2025-05-28,2025-05-28T22:35:00Z,138,St. Louis Cardinals,6.0,110,Baltimore Orioles,4.0,Oriole Park at Camden Yards,Final
777733,2025-05-28,2025-05-28T23:40:00Z,113,Cincinnati Reds,2.0,118,Kansas City Royals,3.0,Kauffman Stadium,Final
777731,2025-05-28,2025-05-29T00:05:00Z,115,Colorado Rockies,1.0,112,Chicago Cubs,2.0,Wrigley Field,Final
777724,2025-05-28,2025-05-29T00:05:00Z,141,Toronto Blue Jays,2.0,140,Texas Rangers,0.0,Globe Life Field,Final
777728,2025-05-28,2025-05-29T01:38:00Z,147,New York Yankees,1.0,108,Los Angeles Angels,0.0,Angel Stadium,Final
777730,2025-05-28,2025-05-29T01:40:00Z,120,Washington Nationals,9.0,136,Seattle Mariners,0.0,T-Mobile Park,Final
777735,2025-05-29,2025-05-28T22:45:00Z,144,Atlanta Braves,,143,Philadelphia Phillies,,Citizens Bank Park,Postponed
777735,2025-05-29,2025-05-29T17:05:00Z,144,Atlanta Braves,4.0,143,Philadelphia Phillies,5.0,Citizens Bank Park,Final
777723,2025-05-29,2025-05-29T22:45:00Z,144,Atlanta Braves,9.0,143,Philadelphia Phillies,3.0,Citizens Bank Park,Final
777727,2025-05-29,2025-05-29T23:07:00Z,133,Athletics,0.0,141,Toronto Blue Jays,12.0,Rogers Centre,Final
777725,2025-05-29,2025-05-30T00:10:00Z,139,Tampa Bay Rays,13.0,117,Houston Astros,3.0,Daikin Park,Final
777722,2025-05-29,2025-05-30T01:40:00Z,120,Washington Nationals,9.0,136,Seattle Mariners,3.0,T-Mobile Park,Final
777712,2025-05-30,2025-05-30T18:20:00Z,113,Cincinnati Reds,6.0,112,Chicago Cubs,2.0,Wrigley Field,Final
777720,2025-05-30,2025-05-30T20:30:00Z,145,Chicago White Sox,1.0,110,Baltimore Orioles,2.0,Oriole Park at Camden Yards,Final
777715,2025-05-30,2025-05-30T22:45:00Z,158,Milwaukee Brewers,6.0,143,Philadelphia Phillies,2.0,Citizens Bank Park,Final
777716,2025-05-30,2025-05-30T23:07:00Z,133,Athletics,7.0,141,Toronto Blue Jays,11.0,Rogers Centre,Final
777721,2025-05-30,2025-05-30T23:10:00Z,108,Los Angeles Angels,4.0,114,Cleveland Guardians,1.0,Progressive Field,Final
777718,2025-05-30,2025-05-30T23:10:00Z,115,Colorado Rockies,2.0,121,New York Mets,4.0,Citi Field,Final
777717,2025-05-30,2025-05-30T23:10:00Z,137,San Francisco Giants,2.0,146,Miami Marlins,0.0,loanDepot park,Final
777719,2025-05-30,2025-05-30T23:15:00Z,111,Boston Red Sox,5.0,144,Atlanta Braves,1.0,Truist Park,Final
777709,2025-05-30,2025-05-31T00:05:00Z,138,St. Louis Cardinals,1.0,140,Texas Rangers,11.0,Globe Life Field,Final
777711,2025-05-30,2025-05-31T00:10:00Z,116,Detroit Tigers,7.0,118,Kansas City Royals,5.0,Kauffman Stadium,Final
777714,2025-05-30,2025-05-31T00:10:00Z,139,Tampa Bay Rays,1.0,117,Houston Astros,2.0,Daikin Park,Final
777710,2025-05-30,2025-05-31T01:40:00Z,120,Washington Nationals,9.0,109,Arizona Diamondbacks,7.0,Chase Field,Final
777707,2025-05-30,2025-05-31T01:40:00Z,134,Pittsburgh Pirates,2.0,135,San Diego Padres,3.0,Petco Park,Final
777713,2025-05-30,2025-05-31T02:10:00Z,142,Minnesota Twins,12.0,136,Seattle Mariners,6.0,T-Mobile Park,Final
777708,2025-05-30,2025-05-31T02:10:00Z,147,New York Yankees,5.0,119,Los Angeles Dodgers,8.0,Dodger Stadium,Final
777704,2025-05-31,2025-05-31T18:20:00Z,113,Cincinnati Reds,0.0,112,Chicago Cubs,2.0,Wrigley Field,Final
777701,2025-05-31,2025-05-31T19:07:00Z,133,Athletics,7.0,141,Toronto Blue Jays,8.0,Rogers Centre,Final
777697,2025-05-31,2025-05-31T20:05:00Z,138,St. Louis Cardinals,2.0,140,Texas Rangers,0.0,Globe Life Field,Final
777699,2025-05-31,2025-05-31T20:05:00Z,145,Chicago White Sox,2.0,110,Baltimore Orioles,4.0,Oriole Park at Camden Yards,Final
777702,2025-05-31,2025-05-31T20:05:00Z,158,Milwaukee Brewers,17.0,143,Philadelphia Phillies,7.0,Citizens Bank Park,Final
777703,2025-05-31,2025-05-31T20:10:00Z,108,Los Angeles Angels,5.0,114,Cleveland Guardians,7.0,Progressive Field,Final
777694,2025-05-31,2025-05-31T20:10:00Z,116,Detroit Tigers,0.0,118,Kansas City Royals,1.0,Kauffman Stadium,Final
777700,2025-05-31,2025-05-31T20:10:00Z,115,Colorado Rockies,2.0,121,New York Mets,8.0,Citi Field,Final
777693,2025-05-31,2025-05-31T20:10:00Z,139,Tampa Bay Rays,16.0,117,Houston Astros,3.0,Daikin Park,Final
777706,2025-05-31,2025-05-31T20:10:00Z,111,Boston Red Sox,0.0,144,Atlanta Braves,5.0,Truist Park,Final
777705,2025-05-31,2025-05-31T20:10:00Z,137,San Francisco Giants,0.0,146,Miami Marlins,1.0,loanDepot park,Final
777695,2025-05-31,2025-05-31T23:15:00Z,142,Minnesota Twins,4.0,136,Seattle Mariners,5.0,T-Mobile Park,Final
777698,2025-05-31,2025-05-31T23:15:00Z,147,New York Yankees,2.0,119,Los Angeles Dodgers,18.0,Dodger Stadium,Final
777691,2025-05-31,2025-06-01T01:40:00Z,134,Pittsburgh Pirates,5.0,135,San Diego Padres,0.0,Petco Park,Final
777696,2025-05-31,2025-06-01T02:10:00Z,120,Washington Nationals,11.0,109,Arizona Diamondbacks,7.0,Chase Field,Final
777678,2025-06-01,2025-06-01T17:05:00Z,138,St. Louis Cardinals,1.0,140,Texas Rangers,8.0,Globe Life Field,Final
777692,2025-06-01,2025-06-01T17:35:00Z,111,Boston Red Sox,3.0,144,Atlanta Braves,1.0,Truist Park,Final
777684,2025-06-01,2025-06-01T17:35:00Z,145,Chicago White Sox,2.0,110,Baltimore Orioles,3.0,Oriole Park at Camden Yards,Final
777688,2025-06-01,2025-06-01T17:35:00Z,158,Milwaukee Brewers,5.0,143,Philadelphia Phillies,2.0,Citizens Bank Park,Final
777685,2025-06-01,2025-06-01T17:37:00Z,133,Athletics,4.0,141,Toronto Blue Jays,8.0,Rogers Centre,Final
777683,2025-06-01,2025-06-01T17:40:00Z,108,Los Angeles Angels,2.0,114,Cleveland Guardians,4.0,Progressive Field,Final
777686,2025-06-01,2025-06-01T17:40:00Z,115,Colorado Rockies,3.0,121,New York Mets,5.0,Citi Field,Final
777689,2025-06-01,2025-06-01T17:40:00Z,137,San Francisco Giants,4.0,146,Miami Marlins,2.0,loanDepot park,Final
777677,2025-06-01,2025-06-01T18:10:00Z,116,Detroit Tigers,1.0,118,Kansas City Royals,0.0,Kauffman Stadium,Final
777690,2025-06-01,2025-06-01T18:10:00Z,139,Tampa Bay Rays,0.0,117,Houston Astros,1.0,Daikin Park,Final
777687,2025-06-01,2025-06-01T18:20:00Z,113,Cincinnati Reds,3.0,112,Chicago Cubs,7.0,Wrigley Field,Final
777679,2025-06-01,2025-06-01T20:10:00Z,120,Washington Nationals,1.0,109,Arizona Diamondbacks,3.0,Chase Field,Final
777680,2025-06-01,2025-06-01T20:10:00Z,142,Minnesota Twins,1.0,136,Seattle Mariners,2.0,T-Mobile Park,Final
777681,2025-06-01,2025-06-01T21:10:00Z,134,Pittsburgh Pirates,4.0,135,San Diego Padres,6.0,Petco Park,Final
777682,2025-06-01,2025-06-01T23:10:00Z,147,New York Yankees,7.0,119,Los Angeles Dodgers,3.0,Dodger Stadium,Final
777673,2025-06-02,2025-06-02T22:40:00Z,115,Colorado Rockies,6.0,146,Miami Marlins,4.0,loanDepot park,Final
777670,2025-06-02,2025-06-02T23:10:00Z,108,Los Angeles Angels,7.0,111,Boston Red Sox,6.0,Fenway Park,Final
777671,2025-06-02,2025-06-02T23:10:00Z,158,Milwaukee Brewers,3.0,113,Cincinnati Reds,2.0,Great American Ball Park,Final
777674,2025-06-02,2025-06-02T23:40:00Z,116,Detroit Tigers,13.0,145,Chicago White Sox,1.0,Rate Field,Final
777676,2025-06-02,2025-06-03T01:45:00Z,135,San Diego Padres,1.0,137,San Francisco Giants,0.0,Oracle Park,Final
777669,2025-06-02,2025-06-03T02:05:00Z,142,Minnesota Twins,10.0,133,Athletics,4.0,Sutter Health Park,Final
777675,2025-06-02,2025-06-03T02:10:00Z,121,New York Mets,4.0,119,Los Angeles Dodgers,3.0,Dodger Stadium,Final
777663,2025-06-03,2025-06-03T22:40:00Z,117,Houston Astros,3.0,134,Pittsburgh Pirates,0.0,PNC Park,Final
777666,2025-06-03,2025-06-03T22:40:00Z,115,Colorado Rockies,3.0,146,Miami Marlins,2.0,loanDepot park,Final
777659,2025-06-03,2025-06-03T22:45:00Z,112,Chicago Cubs,8.0,120,Washington Nationals,3.0,Nationals Park,Final
777664,2025-06-03,2025-06-03T23:05:00Z,114,Cleveland Guardians,2.0,147,New York Yankees,3.0,Yankee Stadium,Final
777665,2025-06-03,2025-06-03T23:07:00Z,143,Philadelphia Phillies,8.0,141,Toronto Blue Jays,3.0,Rogers Centre,Final
777667,2025-06-03,2025-06-03T23:10:00Z,108,Los Angeles Angels,4.0,111,Boston Red Sox,3.0,Fenway Park,Final
777668,2025-06-03,2025-06-03T23:10:00Z,158,Milwaukee Brewers,2.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
777672,2025-06-03,2025-06-03T23:15:00Z,109,Arizona Diamondbacks,8.0,144,Atlanta Braves,3.0,Truist Park,Final
777662,2025-06-03,2025-06-03T23:35:00Z,140,Texas Rangers,1.0,139,Tampa Bay Rays,5.0,George M. Steinbrenner Field,Final
777661,2025-06-03,2025-06-03T23:40:00Z,116,Detroit Tigers,1.0,145,Chicago White Sox,8.0,Rate Field,Final
777660,2025-06-03,2025-06-03T23:45:00Z,118,Kansas City Royals,10.0,138,St. Louis Cardinals,7.0,Busch Stadium,Final
777655,2025-06-03,2025-06-04T01:40:00Z,110,Baltimore Orioles,5.0,136,Seattle Mariners,1.0,T-Mobile Park,Final
777656,2025-06-03,2025-06-04T01:45:00Z,135,San Diego Padres,3.0,137,San Francisco Giants,2.0,Oracle Park,Final
777658,2025-06-03,2025-06-04T02:05:00Z,142,Minnesota Twins,10.0,133,Athletics,3.0,Sutter Health Park,Final
777657,2025-06-03,2025-06-04T02:10:00Z,121,New York Mets,5.0,119,Los Angeles Dodgers,6.0,Dodger Stadium,Final
777652,2025-06-04,2025-06-04T16:10:00Z,115,Colorado Rockies,3.0,146,Miami Marlins,2.0,loanDepot park,Final
777647,2025-06-04,2025-06-04T16:40:00Z,158,Milwaukee Brewers,9.0,113,Cincinnati Reds,1.0,Great American Ball Park,Final
777649,2025-06-04,2025-06-04T17:35:00Z,108,Los Angeles Angels,9.0,111,Boston Red Sox,11.0,Fenway Park,Final
777648,2025-06-04,2025-06-04T22:40:00Z,117,Houston Astros,0.0,134,Pittsburgh Pirates,3.0,PNC Park,Final
777650,2025-06-04,2025-06-04T22:45:00Z,112,Chicago Cubs,0.0,120,Washington Nationals,2.0,Nationals Park,Final
777653,2025-06-04,2025-06-04T23:05:00Z,114,Cleveland Guardians,4.0,147,New York Yankees,0.0,Yankee Stadium,Final
777651,2025-06-04,2025-06-04T23:07:00Z,143,Philadelphia Phillies,1.0,141,Toronto Blue Jays,2.0,Rogers Centre,Final
777654,2025-06-04,2025-06-04T23:15:00Z,109,Arizona Diamondbacks,2.0,144,Atlanta Braves,1.0,Truist Park,Final
777646,2025-06-04,2025-06-04T23:35:00Z,140,Texas Rangers,4.0,139,Tampa Bay Rays,5.0,George M. Steinbrenner Field,Final
777639,2025-06-04,2025-06-04T23:40:00Z,116,Detroit Tigers,5.0,145,Chicago White Sox,4.0,Rate Field,Final
777645,2025-06-04,2025-06-05T01:40:00Z,110,Baltimore Orioles,3.0,136,Seattle Mariners,2.0,T-Mobile Park,Final
777641,2025-06-04,2025-06-05T01:45:00Z,135,San Diego Padres,5.0,137,San Francisco Giants,6.0,Oracle Park,Final
777643,2025-06-04,2025-06-05T02:05:00Z,142,Minnesota Twins,6.0,133,Athletics,1.0,Sutter Health Park,Final
777638,2025-06-04,2025-06-05T02:10:00Z,121,New York Mets,6.0,119,Los Angeles Dodgers,1.0,Dodger Stadium,Final
777642,2025-06-05,2025-06-04T17:45:00Z,118,Kansas City Royals,,138,St. Louis Cardinals,,Busch Stadium,Postponed
777640,2025-06-05,2025-06-05T16:15:00Z,109,Arizona Diamondbacks,11.0,144,Atlanta Braves,10.0,Truist Park,Final
777642,2025-06-05,2025-06-05T17:45:00Z,118,Kansas City Royals,5.0,138,St. Louis Cardinals,6.0,Busch Stadium,Final
777635,2025-06-05,2025-06-05T23:45:00Z,118,Kansas City Royals,7.0,138,St. Louis Cardinals,5.0,Busch Stadium,Final
777634,2025-06-05,2025-06-05T18:10:00Z,116,Detroit Tigers,2.0,145,Chicago White Sox,3.0,Rate Field,Final
777637,2025-06-05,2025-06-05T19:07:00Z,143,Philadelphia Phillies,1.0,141,Toronto Blue Jays,9.0,Rogers Centre,Final
777636,2025-06-05,2025-06-05T19:35:00Z,142,Minnesota Twins,3.0,133,Athletics,14.0,Sutter Health Park,Final
777628,2025-06-05,2025-06-05T19:40:00Z,110,Baltimore Orioles,4.0,136,Seattle Mariners,3.0,T-Mobile Park,Final
777633,2025-06-05,2025-06-05T19:45:00Z,135,San Diego Padres,2.0,137,San Francisco Giants,3.0,Oracle Park,Final
777631,2025-06-05,2025-06-05T20:10:00Z,121,New York Mets,5.0,119,Los Angeles Dodgers,6.0,Dodger Stadium,Final
777630,2025-06-05,2025-06-05T22:40:00Z,117,Houston Astros,8.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
777632,2025-06-05,2025-06-05T22:45:00Z,112,Chicago Cubs,7.0,120,Washington Nationals,1.0,Nationals Park,Final
777644,2025-06-05,2025-06-05T23:05:00Z,114,Cleveland Guardians,0.0,147,New York Yankees,4.0,Yankee Stadium,Final
777629,2025-06-05,2025-06-05T23:35:00Z,140,Texas Rangers,3.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
777625,2025-06-06,2025-06-06T17:10:00Z,146,Miami Marlins,3.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
777621,2025-06-06,2025-06-06T22:40:00Z,143,Philadelphia Phillies,4.0,134,Pittsburgh Pirates,5.0,PNC Park,Final
777624,2025-06-06,2025-06-06T22:45:00Z,140,Texas Rangers,0.0,120,Washington Nationals,2.0,Nationals Park,Final
777627,2025-06-06,2025-06-06T23:05:00Z,111,Boston Red Sox,6.0,147,New York Yankees,9.0,Yankee Stadium,Final
777623,2025-06-06,2025-06-06T23:10:00Z,109,Arizona Diamondbacks,3.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
777626,2025-06-06,2025-06-06T23:10:00Z,112,Chicago Cubs,1.0,116,Detroit Tigers,3.0,Comerica Park,Final
777622,2025-06-06,2025-06-06T23:10:00Z,117,Houston Astros,4.0,114,Cleveland Guardians,2.0,Progressive Field,Final
777618,2025-06-06,2025-06-06T23:40:00Z,118,Kansas City Royals,2.0,145,Chicago White Sox,7.0,Rate Field,Final
777615,2025-06-06,2025-06-07T00:10:00Z,141,Toronto Blue Jays,6.0,142,Minnesota Twins,4.0,Target Field,Final
777617,2025-06-06,2025-06-07T00:10:00Z,135,San Diego Padres,2.0,158,Milwaukee Brewers,0.0,American Family Field,Final
777620,2025-06-06,2025-06-07T00:15:00Z,119,Los Angeles Dodgers,0.0,138,St. Louis Cardinals,5.0,Busch Stadium,Final
777616,2025-06-06,2025-06-07T00:40:00Z,121,New York Mets,4.0,115,Colorado Rockies,2.0,Coors Field,Final
777614,2025-06-06,2025-06-07T01:38:00Z,136,Seattle Mariners,4.0,108,Los Angeles Angels,5.0,Angel Stadium,Final
777613,2025-06-06,2025-06-07T02:05:00Z,110,Baltimore Orioles,4.0,133,Athletics,5.0,Sutter Health Park,Final
777619,2025-06-06,2025-06-07T02:15:00Z,144,Atlanta Braves,4.0,137,San Francisco Giants,5.0,Oracle Park,Final
777609,2025-06-07,2025-06-07T17:10:00Z,112,Chicago Cubs,6.0,116,Detroit Tigers,1.0,Comerica Park,Final
777623,2025-06-06,2025-06-07T18:10:00Z,109,Arizona Diamondbacks,3.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
777600,2025-06-07,2025-06-07T18:10:00Z,141,Toronto Blue Jays,5.0,142,Minnesota Twins,4.0,Target Field,Final
777601,2025-06-07,2025-06-07T18:15:00Z,119,Los Angeles Dodgers,1.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
777610,2025-06-07,2025-06-07T20:05:00Z,140,Texas Rangers,5.0,120,Washington Nationals,0.0,Nationals Park,Final
777607,2025-06-07,2025-06-07T20:05:00Z,143,Philadelphia Phillies,1.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
777598,2025-06-07,2025-06-07T20:05:00Z,144,Atlanta Braves,2.0,137,San Francisco Giants,3.0,Oracle Park,Final
777612,2025-06-07,2025-06-07T20:10:00Z,109,Arizona Diamondbacks,1.0,113,Cincinnati Reds,13.0,Great American Ball Park,Final
777608,2025-06-07,2025-06-07T20:10:00Z,117,Houston Astros,5.0,114,Cleveland Guardians,3.0,Progressive Field,Final
777606,2025-06-07,2025-06-07T20:10:00Z,118,Kansas City Royals,1.0,145,Chicago White Sox,4.0,Rate Field,Final
777611,2025-06-07,2025-06-07T20:10:00Z,146,Miami Marlins,11.0,139,Tampa Bay Rays,10.0,George M. Steinbrenner Field,Final
777605,2025-06-07,2025-06-07T23:35:00Z,111,Boston Red Sox,10.0,147,New York Yankees,7.0,Yankee Stadium,Final
777597,2025-06-07,2025-06-07T23:35:00Z,135,San Diego Padres,3.0,158,Milwaukee Brewers,4.0,American Family Field,Final
777603,2025-06-07,2025-06-08T01:38:00Z,136,Seattle Mariners,6.0,108,Los Angeles Angels,8.0,Angel Stadium,Final
777604,2025-06-07,2025-06-08T01:40:00Z,121,New York Mets,8.0,115,Colorado Rockies,1.0,Coors Field,Final
777599,2025-06-07,2025-06-08T02:05:00Z,110,Baltimore Orioles,7.0,133,Athletics,4.0,Sutter Health Park,Final
