Date,Fav Team,Dog Team,Away,Home,Fav Home?,Fav Moneyline Odds,Dog Moneyline Odds,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home Spread Odds,Away Score,Home Score,Home/Away +/-,Favorite Starting Pitcher Name,Underdog Starting Pitcher Name,Favorite Starting Pitcher Games Started,Underdog Starting Pitcher Games Started,Favorite Starting Pitcher Innings Pitched,Underdog Starting Pitcher Innings Pitched,Favorite Starting Pitcher Wins,Underdog Starting Pitcher Wins,Favorite Starting Pitcher Losses,Underdog Starting Pitcher Losses,Favorite Starting Pitcher ERA,Underdog Starting Pitcher ERA,Favorite Starting Pitcher WHIP,Underdog Starting Pitcher WHIP,Favorite Starting Pitcher Strikeouts,Underdog Starting Pitcher Strikeouts,Favorite Starting Pitcher Walks,Underdog Starting Pitcher Walks,Favorite Starting Pitcher K/9,Underdog Starting Pitcher K/9,Favorite Starting Pitcher BB/9,Underdog Starting Pitcher BB/9,Favorite Starting Pitcher H/9,Underdog Starting Pitcher H/9,Favorite Starting Pitcher K/BB Ratio,Underdog Starting Pitcher K/BB Ratio,Favorite Starting Pitcher Hits Allowed,Underdog Starting Pitcher Hits Allowed,Favorite Starting Pitcher Runs Allowed,Underdog Starting Pitcher Runs Allowed,Favorite Starting Pitcher Earned Runs,Underdog Starting Pitcher Earned Runs,Favorite Starting Pitcher Home Runs Allowed,Underdog Starting Pitcher Home Runs Allowed,Favorite Starting Pitcher Batters Faced,Underdog Starting Pitcher Batters Faced,Favorite Starting Pitcher Opponent Batting Average,Underdog Starting Pitcher Opponent Batting Average,Favorite Starting Pitcher Pitch Count,Underdog Starting Pitcher Pitch Count,Favorite Starting Pitcher Strikes,Underdog Starting Pitcher Strikes,Favorite Starting Pitcher Wild Pitches,Underdog Starting Pitcher Wild Pitches
2025-04-03,PHI,COL,COL,PHI,1,,,,,,3,1,2,,1,,,1,3,2,Antonio Senzatela,Taijuan Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,MIL,CIN,CIN,MIL,1,,,,,,1,0,1,,1,,,0,1,1,Nick Lodolo,Nestor Cortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,NYY,ARI,ARI,NYY,1,,,,,,9,7,2,,1,,,7,9,2,Merrill Kelly,Carlos Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,HOU,MIN,HOU,MIN,0,,,,,,5,2,3,,1,,,5,2,-3,Hunter Brown,Joe Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,CHC,SD,SD,CHC,1,,,,,,3,1,2,,1,,,1,3,2,Shota Imanaga,Randy Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,OAK,COL,OAK,COL,0,,,,,,6,3,3,,1,,,6,3,-3,Ryan Feltner,Osvaldo Bido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,DET,CHW,CHW,DET,1,,,,,,7,4,3,,1,,,4,7,3,Jonathan Cannon,Jack Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,BOS,STL,STL,BOS,1,,,,,,13,9,4,,1,,,9,13,4,Walker Buehler,Erick Fedde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,NYM,TOR,TOR,NYM,1,,,,,,5,0,5,,1,,,0,5,5,Tylor Megill,Kevin Gausman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,KC,BAL,BAL,KC,1,,,,,,8,2,6,,1,,,2,8,6,Dean Kremer,Seth Lugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,NYY,PIT,NYY,PIT,0,,,,,,9,4,5,,1,,,9,4,-5,Max Fried,Mitch Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,SF,SEA,SEA,SF,1,,,,,,10,9,1,,1,,,9,10,1,Luis Castillo,Justin Verlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,PHI,LAD,LAD,PHI,1,,,,,,3,2,1,,1,,,2,3,1,Yoshinobu Yamamoto,Jesus Luzardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,ATL,MIA,MIA,ATL,1,,,,,,10,0,10,,1,,,0,10,10,Spencer Schwellenbach,Max Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,ARI,WSH,ARI,WSH,0,,,,,,6,4,2,,1,,,6,4,-2,Jake Irvin,Brandon Pfaadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,CHC,SD,SD,CHC,1,,,,,,7,1,6,,1,,,1,7,6,Nick Pivetta,Matthew Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,TEX,TB,TB,TEX,1,,,,,,5,2,3,,1,,,2,5,3,Zack Littell,Tyler Mahle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,MIL,CIN,CIN,MIL,1,,,,,,3,2,1,,1,,,2,3,1,Tyler Alexander,Nick Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,CLE,LAA,CLE,LAA,0,,,,,,8,6,2,,1,,,8,6,-2,Jose Soriano,Gavin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,WSH,ARI,ARI,WSH,1,,,,,,4,3,1,,1,,,3,4,1,Mitchell Parker,Eduardo Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,MIN,HOU,HOU,MIN,1,,,,,,6,1,5,,1,,,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,DET,CHW,CHW,DET,1,,,,,,7,2,5,,1,,,2,7,5,Reese Olson,Davis Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,BAL,KC,BAL,KC,0,,,,,,8,1,7,,1,,,8,1,-7,Michael Wacha,Tomoyuki Sugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,TEX,TB,TB,TEX,1,,,,,,6,4,2,,1,,,4,6,2,Zack Littell,Tyler Mahle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,NYM,TOR,TOR,NYM,1,,,,,,3,2,1,,1,,,2,3,1,Griffin Canning,Chris Bassitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,CIN,MIL,CIN,MIL,0,,,,,,11,7,4,,1,,,11,7,-4,Nick Martinez,Tyler Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,MIA,ATL,MIA,ATL,0,,,,,,4,0,4,,1,,,4,0,-4,Cal Quantrill,AJ Smith-Shawver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,NYY,PIT,NYY,PIT,0,,,,,,10,4,6,,1,,,10,4,-6,Marcus Stroman,Bailey Falter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,LAD,PHI,LAD,PHI,0,,,,,,3,1,2,,1,,,3,1,-2,Aaron Nola,Roki Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,NYM,TOR,TOR,NYM,1,,,,,,2,1,1,,1,,,1,2,1,Bowden Francis,David Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,OAK,COL,OAK,COL,0,,,,,,7,4,3,,1,,,7,4,-3,German Marquez,JP Sears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,SF,SEA,SEA,SF,1,,,,,,4,1,3,,1,,,1,4,3,Bryce Miller,Robbie Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,LAA,CLE,CLE,LAA,1,,,,,,10,4,6,,1,,,4,10,6,Jack Kochanowicz,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,WSH,ARI,ARI,WSH,1,,,,,,5,4,1,,1,,,4,5,1,Corbin Burnes,Trevor Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,PIT,NYY,NYY,PIT,1,,,,,,5,4,1,,1,,,4,5,1,Will Warren,Andrew Heaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,BOS,STL,STL,BOS,1,,,,,,5,4,1,,1,,,4,5,1,Andre Pallante,Sean Newcomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,DET,CHW,CHW,DET,1,,,,,,4,3,1,,1,,,3,4,1,Jackson Jobe,Martin Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,PHI,LAD,LAD,PHI,1,,,,,,8,7,1,,1,,,7,8,1,Cristopher Sanchez,Tyler Glasnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,KC,BAL,BAL,KC,1,,,,,,4,1,3,,1,,,1,4,3,Cade Povich,Kris Bubic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,HOU,MIN,HOU,MIN,0,,,,,,9,7,2,,1,,,9,7,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,SD,CHC,SD,CHC,0,,,,,,8,7,1,,1,,,8,7,-1,Kyle Hart,Ben Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,TEX,TB,TB,TEX,1,,,,,,4,3,1,,1,,,3,4,1,Kumar Rocker,Drew Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,COL,OAK,OAK,COL,1,,,,,,12,5,7,,1,,,5,12,7,JP Sears,German Marquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,SF,SEA,SEA,SF,1,,,,,,5,4,1,,1,,,4,5,1,Bryce Miller,Robbie Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,BOS,STL,STL,BOS,1,,,,,,18,7,11,,1,,,7,18,11,Andre Pallante,Sean Newcomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,MIL,CIN,CIN,MIL,1,,,,,,8,2,6,,1,,,2,8,6,Carson Spiers,Chad Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,LAA,CLE,CLE,LAA,1,,,,,,6,2,4,,1,,,2,6,4,Jack Kochanowicz,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,TOR,BOS,TOR,BOS,0,,,,,,6,2,4,,1,,,6,2,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,DET,NYY,NYY,DET,1,,,,,,6,2,4,,1,,,2,6,4,Casey Mize,Carlos Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,WSH,LAD,LAD,WSH,1,,,,,,6,4,2,,1,,,4,6,2,Dustin May,MacKenzie Gore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,NYM,MIA,MIA,NYM,1,,,,,,2,0,2,,1,,,0,2,2,Valente Bellozo,Kodai Senga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,KC,MIN,MIN,KC,1,,,,,,4,2,2,,1,,,2,4,2,Simeon Woods Richardson,Michael Lorenzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,CHC,TEX,TEX,CHC,1,,,,,,7,0,7,,1,,,0,7,7,Justin Steele,Nathan Eovaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,PIT,STL,STL,PIT,1,,,,,,8,4,4,,1,,,4,8,4,Carmen Mlodzinski,Matthew Liberatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,DET,NYY,NYY,DET,1,,,,,,5,0,5,,1,,,0,5,5,Tarik Skubal,Carlos Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,NYM,MIA,MIA,NYM,1,,,,,,10,5,5,,1,,,5,10,5,Connor Gillispie,Clay Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,BAL,ARI,BAL,ARI,0,,,,,,5,1,4,,1,,,5,1,-4,Zach Eflin,Zac Gallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,SEA,HOU,HOU,SEA,1,,,,,,4,3,1,,1,,,3,4,1,Hayden Wesneski,Logan Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,CIN,SF,CIN,SF,0,,,,,,2,0,2,,1,,,2,0,-2,Hunter Greene,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,SD,OAK,SD,OAK,0,,,,,,5,4,1,,1,,,5,4,-1,Luis Severino,Michael King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,CLE,CHW,CHW,CLE,1,,,,,,1,0,1,,1,,,0,1,1,Shane Smith,Ben Lively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,WSH,LAD,LAD,WSH,1,,,,,,8,2,6,,1,,,2,8,6,Brad Lord,Justin Wrobleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,STL,PIT,STL,PIT,0,,,,,,5,3,2,,1,,,5,3,-2,Sonny Gray,Paul Skenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,CHC,TEX,TEX,CHC,1,,,,,,10,6,4,,1,,,6,10,4,Patrick Corbin,Jameson Taillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,LAA,TB,LAA,TB,0,,,,,,4,3,1,,1,,,4,3,-1,Kyle Hendricks,Shane Baz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,ATL,PHI,PHI,ATL,1,,,,,,7,5,2,,1,,,5,7,2,Zack Wheeler,Chris Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,KC,MIN,MIN,KC,1,,,,,,2,1,1,,1,,,1,2,1,Cole Ragans,Pablo Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,TOR,BOS,TOR,BOS,0,,,,,,6,1,5,,1,,,6,1,-5,Garrett Crochet,Easton Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,SD,OAK,SD,OAK,0,,,,,,2,1,1,,1,,,2,1,-1,Dylan Cease,Jeffrey Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,MIL,COL,MIL,COL,0,,,,,,7,1,6,,1,,,7,1,-6,Kyle Freeland,Freddy Peralta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,ARI,BAL,BAL,ARI,1,,,,,,4,3,1,,1,,,3,4,1,Merrill Kelly,Charlie Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,HOU,SEA,HOU,SEA,0,,,,,,2,1,1,,1,,,2,1,-1,Luis Castillo,Framber Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,CIN,SF,CIN,SF,0,,,,,,1,0,1,,1,,,1,0,-1,Nick Lodolo,Landen Roupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,OAK,SD,SD,OAK,1,,,,,,10,4,6,,1,,,4,10,6,Jeffrey Springs,Dylan Cease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,PIT,STL,STL,PIT,1,,,,,,2,1,1,,1,,,1,2,1,Erick Fedde,Mitch Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,TEX,CHC,TEX,CHC,0,,,,,,6,2,4,,1,,,6,2,-4,Tyler Mahle,Shota Imanaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,NYY,DET,NYY,DET,0,,,,,,4,3,1,,1,,,4,3,-1,Max Fried,Jack Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,MIA,NYM,MIA,NYM,0,,,,,,5,0,5,,1,,,5,0,-5,Tylor Megill,Max Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,SF,CIN,CIN,SF,1,,,,,,8,6,2,,1,,,6,8,2,Landen Roupp,Nick Lodolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,LAD,WSH,LAD,WSH,0,,,,,,6,5,1,,1,,,6,5,-1,Jake Irvin,Landon Knack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,SEA,HOU,HOU,SEA,1,,,,,,7,6,1,,1,,,6,7,1,Framber Valdez,Luis Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,CLE,CHW,CHW,CLE,1,,,,,,3,2,1,,1,,,2,3,1,Sean Burke,Logan Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,TOR,BOS,TOR,BOS,0,,,,,,2,1,1,,1,,,2,1,-1,Kevin Gausman,Tanner Houck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,TB,LAA,LAA,TB,1,,,,,,5,4,1,,1,,,4,5,1,Ryan Pepiot,Yusei Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,PHI,ATL,PHI,ATL,0,,,,,,4,3,1,,1,,,4,3,-1,Taijuan Walker,Grant Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,MIN,KC,MIN,KC,0,,,,,,4,0,4,,1,,,4,0,-4,Seth Lugo,Joe Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,ARI,BAL,BAL,ARI,1,,,,,,9,0,9,,1,,,0,9,9,Merrill Kelly,Charlie Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,CLE,CHW,CHW,CLE,1,,,,,,6,1,5,,1,,,1,6,5,Jonathan Cannon,Gavin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,MIL,COL,MIL,COL,0,,,,,,17,2,15,,1,,,17,2,-15,Antonio Senzatela,Tyler Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,LAA,TB,LAA,TB,0,,,,,,11,1,10,,1,,,11,1,-10,Zack Littell,Jose Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,ATL,PHI,PHI,ATL,1,,,,,,4,2,2,,1,,,2,4,2,Spencer Schwellenbach,Jesus Luzardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,KC,MIN,MIN,KC,1,,,,,,3,2,1,,1,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,BOS,TOR,TOR,BOS,1,,,,,,4,3,1,,1,,,3,4,1,Walker Buehler,Chris Bassitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,COL,MIL,MIL,COL,1,,,,,,7,2,5,,1,,,2,7,5,Tyler Alexander,Antonio Senzatela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,CLE,KC,KC,CLE,1,,,,,,7,0,7,,1,,,0,7,7,Tanner Bibee,Kris Bubic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,TB,ATL,ATL,TB,1,,,,,,6,3,3,,1,,,3,6,3,Bryce Elder,Taj Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,CIN,PIT,PIT,CIN,1,,,,,,5,3,2,,1,,,3,5,2,Bailey Falter,Brady Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,WSH,MIA,WSH,MIA,0,,,,,,7,4,3,,1,,,7,4,-3,Edward Cabrera,Mitchell Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,SF,NYY,SF,NYY,0,,,,,,9,1,8,,1,,,9,1,-8,Robbie Ray,Marcus Stroman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,CHW,BOS,BOS,CHW,1,,,,,,11,1,10,,1,,,1,11,10,Davis Martin,Sean Newcomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,MIL,ARI,MIL,ARI,0,,,,,,7,0,7,,1,,,7,0,-7,Jose Quintana,Eduardo Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,LAD,CHC,CHC,LAD,1,,,,,,3,0,3,,1,,,0,3,3,Yoshinobu Yamamoto,Matthew Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,NYM,OAK,NYM,OAK,0,,,,,,7,6,1,,1,,,7,6,-1,JP Sears,Griffin Canning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,SEA,TEX,TEX,SEA,1,,,,,,5,3,2,,1,,,3,5,2,Bryce Miller,Jacob deGrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,HOU,LAA,LAA,HOU,1,,,,,,14,3,11,,1,,,3,14,11,Jack Kochanowicz,Ronel Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,SD,COL,COL,SD,1,,,,,,8,0,8,,1,,,0,8,8,Nick Pivetta,German Marquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,DET,MIN,DET,MIN,0,,,,,,7,6,1,,1,,,7,6,-1,Reese Olson,David Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,DET,MIN,DET,MIN,0,,,,,,4,0,4,,1,,,4,0,-4,Reese Olson,David Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,PHI,STL,PHI,STL,0,,,,,,4,1,3,,1,,,4,1,-3,Aaron Nola,Andre Pallante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,STL,PHI,PHI,STL,1,,,,,,2,0,2,,1,,,0,2,2,Andre Pallante,Aaron Nola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,OAK,NYM,NYM,OAK,1,,,,,,3,1,2,,1,,,1,3,2,Griffin Canning,JP Sears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,ATL,TB,ATL,TB,0,,,,,,5,4,1,,1,,,5,4,-1,Drew Rasmussen,AJ Smith-Shawver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,MIA,WSH,WSH,MIA,1,,,,,,7,6,1,,1,,,6,7,1,Sandy Alcantara,Trevor Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,CHW,BOS,BOS,CHW,1,,,,,,3,2,1,,1,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,CLE,KC,KC,CLE,1,,,,,,6,3,3,,1,,,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,CIN,PIT,PIT,CIN,1,,,,,,5,2,3,,1,,,2,5,3,Andrew Abbott,Andrew Heaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,LAA,HOU,LAA,HOU,0,,,,,,4,1,3,,1,,,4,1,-3,Ronel Blanco,Jack Kochanowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,BAL,TOR,TOR,BAL,1,,,,,,5,4,1,,1,,,4,5,1,Bowden Francis,Tomoyuki Sugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,NYY,SF,SF,NYY,1,,,,,,8,4,4,,1,,,4,8,4,Will Warren,Jordan Hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,TB,ATL,ATL,TB,1,,,,,,8,3,5,,1,,,3,8,5,Joe Boyle,Chris Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,TOR,BAL,TOR,BAL,0,,,,,,7,6,1,,1,,,7,6,-1,Jose Berrios,Cade Povich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,SF,NYY,SF,NYY,0,,,,,,5,4,1,,1,,,5,4,-1,Carlos Rodon,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,KC,CLE,KC,CLE,0,,,,,,4,2,2,,1,,,4,2,-2,Ben Lively,Cole Ragans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,CHC,LAD,CHC,LAD,0,,,,,,16,0,16,,1,,,16,0,-16,Ben Brown,Roki Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
