balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
2336,778528,2025-03-29,138,142,STL,MIN,St. Louis Cardinals,Minnesota Twins,Cardinals,Twins,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2025,2025,1,1,1,0,0,1,1.0,0.0,5,3,3,5,2,-2,5.0,3.0,3.0,5.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,W1,L1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2337,778530,2025-03-29,117,121,HOU,NYM,Houston Astros,New York Mets,Astros,Mets,American League,National League,AL,NL,AL West,NL East,AL West,NL East,2025,2025,2,2,1,1,1,1,0.5,0.5,4,4,4,4,0,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,1,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,False
2338,778520,2025-03-29,135,144,SD,ATL,San Diego Padres,Atlanta Braves,Padres,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,2,2,2,0,0,2,1.0,0.0,11,7,7,11,4,-4,5.5,3.5,3.5,5.5,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2,W2,L2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2339,778532,2025-03-29,109,112,AZ,CHC,Arizona Diamondbacks,Chicago Cubs,D-backs,Cubs,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2025,2025,2,4,1,1,1,3,0.5,0.25,14,15,11,24,3,-9,7.0,3.75,5.5,6.0,1.5,-2.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1,0,1,2,0,1,0,1,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.5,0.25,False
2340,778533,2025-03-29,119,116,LAD,DET,Los Angeles Dodgers,Detroit Tigers,Dodgers,Tigers,National League,American League,NL,AL,NL West,AL Central,NL West,AL Central,2025,2025,4,2,4,0,0,2,1.0,0.0,23,9,13,13,10,-4,5.75,4.5,3.25,6.5,2.5,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,2,0,0,2,W4,L2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2341,778521,2025-03-29,136,133,SEA,ATH,Seattle Mariners,Athletics,Mariners,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,2,2,1,1,1,1,0.5,0.5,4,9,9,4,-5,5,2.0,4.5,4.5,2.0,-2.5,2.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,1,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,True
2523,778525,2025-03-30,141,110,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,Blue Jays,Orioles,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2025,2025,3,3,1,2,2,1,0.333,0.667,15,23,23,15,-8,8,5.0,7.67,7.67,5.0,-2.67,2.67,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,1,0,2,0,0,2,0,1,L1,W1,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,True
2524,778524,2025-03-30,139,115,TB,COL,Tampa Bay Rays,Colorado Rockies,Rays,Rockies,American League,National League,AL,NL,AL East,NL West,AL East,NL West,2025,2025,2,2,1,1,1,1,0.5,0.5,4,4,4,4,0,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,1,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,False
2525,778523,2025-03-30,147,158,NYY,MIL,New York Yankees,Milwaukee Brewers,Yankees,Brewers,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,2,2,2,0,0,2,1.0,0.0,24,11,11,24,13,-13,12.0,5.5,5.5,12.0,6.5,-6.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2,W2,L2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2526,778526,2025-03-30,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,2,2,0,2,2,0,0.0,1.0,9,18,18,9,-9,9,4.5,9.0,9.0,4.5,-4.5,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,0,2,0,0,L2,W2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True
2527,778519,2025-03-30,146,134,MIA,PIT,Miami Marlins,Pittsburgh Pirates,Marlins,Pirates,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2025,2025,3,3,2,1,1,2,0.667,0.333,13,12,12,13,1,-1,4.33,4.0,4.0,4.33,0.33,-0.33,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,2,0,1,0,0,1,0,2,W1,L1,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,False
2528,778522,2025-03-30,113,137,CIN,SF,Cincinnati Reds,San Francisco Giants,Reds,Giants,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2025,2025,2,2,1,1,1,1,0.5,0.5,7,8,8,7,-1,1,3.5,4.0,4.0,3.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,1,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,False
2529,778527,2025-03-30,145,108,CWS,LAA,Chicago White Sox,Los Angeles Angels,White Sox,Angels,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2025,2025,2,2,1,1,1,1,0.5,0.5,8,2,2,8,6,-6,4.0,1.0,1.0,4.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,1,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,False
2530,778516,2025-03-30,140,111,TEX,BOS,Texas Rangers,Boston Red Sox,Rangers,Red Sox,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,3,3,2,1,1,2,0.667,0.333,10,9,9,10,1,-1,3.33,3.0,3.0,3.33,0.33,-0.33,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,2,0,1,0,0,1,0,2,W2,L2,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,False
2531,778510,2025-03-30,118,114,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,2,2,1,1,1,1,0.5,0.5,8,10,10,8,-2,2,4.0,5.0,5.0,4.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,1,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,True
2532,778517,2025-03-30,138,142,STL,MIN,St. Louis Cardinals,Minnesota Twins,Cardinals,Twins,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2025,2025,2,2,2,0,0,2,1.0,0.0,10,4,4,10,6,-6,5.0,2.0,2.0,5.0,3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2,W2,L2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2534,778514,2025-03-30,135,144,SD,ATL,San Diego Padres,Atlanta Braves,Padres,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,3,3,3,0,0,3,1.0,0.0,12,7,7,12,5,-5,4.0,2.33,2.33,4.0,1.67,-1.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,3,W3,L3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2535,778515,2025-03-30,109,112,AZ,CHC,Arizona Diamondbacks,Chicago Cubs,D-backs,Cubs,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2025,2025,3,5,1,2,2,3,0.333,0.4,17,19,15,27,2,-8,5.67,3.8,5.0,5.4,0.67,-1.6,0.0,0.0,0.0,0.0,0.333,0.4,0.0,0.0,1,0,2,2,0,2,0,1,L1,W1,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.4,0.3333333333333333,0.4,False
2536,778513,2025-03-30,136,133,SEA,ATH,Seattle Mariners,Athletics,Mariners,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,3,3,1,2,2,1,0.333,0.667,6,13,13,6,-7,7,2.0,4.33,4.33,2.0,-2.33,2.33,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,1,0,2,0,0,2,0,1,L2,W2,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,True
2736,778512,2025-03-31,110,111,BAL,BOS,Baltimore Orioles,Boston Red Sox,Orioles,Red Sox,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2025,2025,4,4,2,1,2,3,0.5,0.25,24,11,18,13,6,-2,6.0,2.75,4.5,3.25,1.5,-0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0,0,0,0,2,1,2,3,L1,L3,0,0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.25,0.5,0.25,True
2737,778502,2025-03-31,143,115,PHI,COL,Philadelphia Phillies,Colorado Rockies,Phillies,Rockies,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,3,3,2,1,1,2,0.667,0.333,19,8,14,10,5,-2,6.33,2.67,4.67,3.33,1.67,-0.67,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0,0,0,0,2,1,1,2,L1,L1,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,False
2738,778509,2025-03-31,146,121,MIA,NYM,Miami Marlins,New York Mets,Marlins,Mets,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,4,3,3,1,1,2,0.75,0.333,16,5,14,6,2,-1,4.0,1.67,3.5,2.0,0.5,-0.33,0.0,0.0,0.0,0.0,0.75,0.333,0.0,0.0,3,0,1,0,0,1,0,2,W2,L1,0,0,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.3333333333333333,0.75,0.3333333333333333,True
2739,778508,2025-03-31,139,134,TB,PIT,Tampa Bay Rays,Pittsburgh Pirates,Rays,Pirates,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,3,4,2,1,1,3,0.667,0.25,10,14,8,16,2,-2,3.33,3.5,2.67,4.0,0.67,-0.5,0.0,0.0,0.0,0.0,0.667,0.25,0.0,0.0,2,0,1,0,0,1,0,3,W1,L2,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.25,0.6666666666666666,0.25,False
2740,778511,2025-03-31,113,140,CIN,TEX,Cincinnati Reds,Texas Rangers,Reds,Rangers,National League,American League,NL,AL,NL Central,AL West,NL Central,AL West,2025,2025,3,4,1,3,2,1,0.333,0.75,10,13,14,11,-4,2,3.33,3.25,4.67,2.75,-1.33,0.5,0.0,0.0,0.0,0.0,0.333,0.75,0.0,0.0,1,3,2,1,0,0,0,0,L1,W3,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,0.3333333333333333,0.75,False
2741,778507,2025-03-31,141,120,TOR,WSH,Toronto Blue Jays,Washington Nationals,Blue Jays,Nationals,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,4,3,2,1,2,2,0.5,0.333,18,14,24,19,-6,-5,4.5,4.67,6.0,6.33,-1.5,-1.67,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,2,1,2,2,0,0,0,0,W1,W1,0,0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,False
2742,778503,2025-03-31,138,108,STL,LAA,St. Louis Cardinals,Los Angeles Angels,Cardinals,Angels,National League,American League,NL,AL,NL Central,AL West,NL Central,AL West,2025,2025,3,3,3,2,0,1,1.0,0.667,19,5,6,10,13,-5,6.33,1.67,2.0,3.33,4.33,-1.67,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,3,0,0,0,0,2,0,1,W3,W2,0,0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,False
2743,778504,2025-03-31,158,118,MIL,KC,Milwaukee Brewers,Kansas City Royals,Brewers,Royals,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2025,2025,3,3,0,1,3,2,0.0,0.333,14,10,36,16,-22,-6,4.67,3.33,12.0,5.33,-7.33,-2.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0,1,0,2,0,0,3,0,L3,L1,0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False
2744,778506,2025-03-31,145,142,CWS,MIN,Chicago White Sox,Minnesota Twins,White Sox,Twins,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,3,3,1,0,2,3,0.333,0.0,10,6,5,19,5,-13,3.33,2.0,1.67,6.33,1.67,-4.33,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,1,0,2,0,0,0,0,3,L2,L3,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,True
2745,778505,2025-03-31,117,137,HOU,SF,Houston Astros,San Francisco Giants,Astros,Giants,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2025,2025,3,3,2,2,1,1,0.667,0.667,6,14,5,10,1,4,2.0,4.67,1.67,3.33,0.33,1.33,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,2,0,1,0,0,2,0,1,W1,W1,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2746,778500,2025-03-31,119,144,LAD,ATL,Los Angeles Dodgers,Atlanta Braves,Dodgers,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,5,4,5,0,0,4,1.0,0.0,30,7,16,17,14,-10,6.0,1.75,3.2,4.25,2.8,-2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,2,0,0,4,W5,L4,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
2748,778499,2025-03-31,135,114,SD,CLE,San Diego Padres,Cleveland Guardians,Padres,Guardians,National League,American League,NL,AL,NL West,AL Central,NL West,AL Central,2025,2025,4,3,4,2,0,1,1.0,0.667,17,16,7,10,10,6,4.25,5.33,1.75,3.33,2.5,2.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,4,0,0,0,0,2,0,1,W4,W1,0,0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,False
2749,778496,2025-03-31,136,116,SEA,DET,Seattle Mariners,Detroit Tigers,Mariners,Tigers,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2025,2025,4,3,2,0,2,3,0.5,0.0,8,12,14,20,-6,-8,2.0,4.0,3.5,6.67,-1.5,-2.67,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2,0,2,0,0,0,0,3,W1,L3,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,False
63863,778501,2025-03-31,133,112,ATH,CHC,Athletics,Chicago Cubs,Athletics,Cubs,American League,National League,AL,NL,AL West,NL Central,AL West,NL Central,2025,2025,4,6,2,2,2,4,0.5,0.333,14,25,8,37,6,-12,3.5,4.17,2.0,6.17,1.5,-2.0,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0,0,0,2,2,2,2,2,L1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,False
3215,778492,2025-04-01,147,109,NYY,AZ,New York Yankees,Arizona Diamondbacks,Yankees,D-backs,American League,National League,AL,NL,AL East,NL West,AL East,NL West,2025,2025,3,4,3,2,0,2,1.0,0.5,36,27,14,21,22,6,12.0,6.75,4.67,5.25,7.33,1.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3,2,0,2,0,0,0,0,W3,W1,0,0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,False
3216,778497,2025-04-01,146,121,MIA,NYM,Miami Marlins,New York Mets,Marlins,Mets,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,5,4,3,2,2,2,0.6,0.5,20,15,24,10,-4,5,4.0,3.75,4.8,2.5,-0.8,1.25,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,3,0,2,0,0,2,0,2,L1,W1,0,0,0.0,0.0,0.0,0.0,0.6,0.5,0.6,0.0,0.0,0.5,0.0,0.0,0.6,0.5,0.6,0.5,True
3217,778493,2025-04-01,139,134,TB,PIT,Tampa Bay Rays,Pittsburgh Pirates,Rays,Pirates,American League,National League,AL,NL,AL East,NL Central,AL East,NL Central,2025,2025,4,5,3,1,1,4,0.75,0.2,16,15,9,22,7,-7,4.0,3.0,2.25,4.4,1.75,-1.4,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0.0,3,0,1,0,0,1,0,4,W2,L3,0,0,0.0,0.0,0.0,0.0,0.75,0.2,0.75,0.0,0.0,0.2,0.0,0.0,0.75,0.2,0.75,0.2,False
3218,778498,2025-04-01,113,140,CIN,TEX,Cincinnati Reds,Texas Rangers,Reds,Rangers,National League,American League,NL,AL,NL Central,AL West,NL Central,AL West,2025,2025,4,5,2,3,2,2,0.5,0.6,24,16,17,25,7,-9,6.0,3.2,4.25,5.0,1.75,-1.8,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,2,3,2,1,0,0,0,1,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.6,0.5,0.6,False
3219,778491,2025-04-01,141,120,TOR,WSH,Toronto Blue Jays,Washington Nationals,Blue Jays,Nationals,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,5,4,3,1,2,3,0.6,0.25,23,16,26,24,-3,-8,4.6,4.0,5.2,6.0,-0.6,-2.0,0.0,0.0,0.0,0.0,0.6,0.25,0.0,0.0,3,1,2,2,0,0,0,1,W2,L1,0,0,0.0,0.0,0.0,0.0,0.6,0.25,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.25,0.6,0.25,False
3220,778495,2025-04-01,138,108,STL,LAA,St. Louis Cardinals,Los Angeles Angels,Cardinals,Angels,National League,American League,NL,AL,NL Central,AL West,NL Central,AL West,2025,2025,4,4,3,3,1,1,0.75,0.75,23,10,11,14,12,-4,5.75,2.5,2.75,3.5,3.0,-1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,3,0,1,0,0,3,0,1,L1,W3,0,0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.75,False
3221,778488,2025-04-01,158,118,MIL,KC,Milwaukee Brewers,Kansas City Royals,Brewers,Royals,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2025,2025,4,4,0,2,4,2,0.0,0.5,15,21,47,17,-32,4,3.75,5.25,11.75,4.25,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,1,1,2,0,1,3,0,L4,W1,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,False
3222,778490,2025-04-01,145,142,CWS,MIN,Chicago White Sox,Minnesota Twins,White Sox,Twins,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,4,4,2,0,2,4,0.5,0.0,19,6,5,28,14,-22,4.75,1.5,1.25,7.0,3.5,-5.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2,0,2,0,0,0,0,4,W1,L4,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,True
3223,778489,2025-04-01,117,137,HOU,SF,Houston Astros,San Francisco Giants,Astros,Giants,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2025,2025,4,4,2,3,2,1,0.5,0.75,8,21,12,12,-4,9,2.0,5.25,3.0,3.0,-1.0,2.25,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,2,0,2,0,0,3,0,1,L1,W2,0,0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.75,0.0,0.0,0.5,0.75,0.5,0.75,False
3224,778487,2025-04-01,119,144,LAD,ATL,Los Angeles Dodgers,Atlanta Braves,Dodgers,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,6,5,6,0,0,5,1.0,0.0,36,8,17,23,19,-15,6.0,1.6,2.83,4.6,3.17,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0,2,0,0,5,W6,L5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
3226,778485,2025-04-01,135,114,SD,CLE,San Diego Padres,Cleveland Guardians,Padres,Guardians,National League,American League,NL,AL,NL West,AL Central,NL West,AL Central,2025,2025,5,4,5,2,0,2,1.0,0.5,24,18,9,17,15,1,4.8,4.5,1.8,4.25,3.0,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,5,0,0,0,0,2,0,2,W5,L1,0,0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,False
3227,778486,2025-04-01,136,116,SEA,DET,Seattle Mariners,Detroit Tigers,Mariners,Tigers,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2025,2025,5,4,2,1,3,3,0.4,0.25,14,21,23,26,-9,-5,2.8,5.25,4.6,6.5,-1.8,-1.25,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,2,0,3,0,0,1,0,3,L1,W1,0,0,0.0,0.0,0.0,0.0,0.4,0.25,0.4,0.0,0.0,0.25,0.0,0.0,0.4,0.25,0.4,0.25,False
63876,778494,2025-04-01,133,112,ATH,CHC,Athletics,Chicago Cubs,Athletics,Cubs,American League,National League,AL,NL,AL West,NL Central,AL West,NL Central,2025,2025,5,7,2,3,3,4,0.4,0.429,17,43,26,40,-9,3,3.4,6.14,5.2,5.71,-1.8,0.43,0.0,0.0,0.0,0.0,0.4,0.429,0.0,0.0,0,0,1,2,2,3,2,2,L2,W1,0,0,0.0,0.0,0.0,0.0,0.4,0.4285714285714285,0.0,0.0,0.5,0.6,0.0,0.0,0.4,0.4285714285714285,0.4,0.4285714285714285,False
3335,778484,2025-04-02,147,109,NYY,AZ,New York Yankees,Arizona Diamondbacks,Yankees,D-backs,American League,National League,AL,NL,AL East,NL West,AL East,NL West,2025,2025,4,5,3,3,1,2,0.75,0.6,41,34,21,26,20,8,10.25,6.8,5.25,5.2,5.0,1.6,0.0,0.0,0.0,0.0,0.75,0.6,0.0,0.0,3,2,1,2,0,1,0,0,L1,W2,0,0,0.0,0.0,0.0,0.0,0.75,0.6,0.75,0.5,0.0,1.0,0.0,0.0,0.75,0.6,0.75,0.6,False
3336,778483,2025-04-02,110,111,BAL,BOS,Baltimore Orioles,Boston Red Sox,Orioles,Red Sox,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2025,2025,5,5,3,1,2,4,0.6,0.2,32,16,23,21,9,-5,6.4,3.2,4.6,4.2,1.8,-1.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,1,0,0,0,2,1,2,4,W1,L4,0,0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,0.0,0.5,0.2,0.0,0.0,0.6,0.2,0.6,0.2,True
