balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war,home_starter_k_bb_ratio,away_starter_k_bb_ratio,home_starter_qs_rate,away_starter_qs_rate,home_starter_ip_per_gs,away_starter_ip_per_gs,home_starter_hr_per_9,away_starter_hr_per_9,home_starter_bb_per_9,away_starter_bb_per_9,home_starter_h_per_9,away_starter_h_per_9,home_starter_win_pct,away_starter_win_pct,home_era_rolling_5,away_era_rolling_5,home_era_rolling_10,away_era_rolling_10,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10,home_k_per_9_rolling_5,away_k_per_9_rolling_5,home_k_per_9_rolling_10,away_k_per_9_rolling_10,home_k_bb_ratio_rolling_5,away_k_bb_ratio_rolling_5,home_k_bb_ratio_rolling_10,away_k_bb_ratio_rolling_10,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10,home_bb_per_9_rolling_5,away_bb_per_9_rolling_5
51528,776346,2025-09-13,693821,686613,Bryce Elder,Hunter Brown,144,117,ATL,HOU,2025.0,2025.0,0,0,regular,regular,25,28,25,28,12,19,7,11,9,7,5.35,2.25,0,0,0,0,138.00000000000003,167.66666666666666,146,118,82,42,20,14,48,52,1.41,1.01,111,190,7.24,10.2,,,2.3125,3.6538461538461537,0.48,0.6785714285714286,5.520000000000001,5.988095238095238,1.3043478260869563,0.7514910536779325,3.130434782608695,2.791252485089464,9.52173913043478,6.33399602385686,0.4375,0.6111111111111112,3.564356435643565,1.1842105263157896,5.079365079365079,2.3893805309734515,1.0231023102310233,1.1842105263157896,1.3051146384479717,1.1858407079646018,7.12871287128713,8.881578947368421,6.666666666666666,9.716814159292037,3.4285714285714284,2.5,2.1,3.05,6.06,6.08,0.6349206349206349,0.4778761061946903,2.07920792079208,3.5526315789473686
51529,776342,2025-09-13,592836,686701,Taijuan Walker,Ryan Bergert,143,118,PHI,KC,2025.0,2025.0,0,0,regular,regular,30,18,19,14,4,1,4,2,8,2,4.03,3.48,1,0,1,0,111.66666666666669,72.33333333333333,118,57,50,28,18,8,36,32,1.38,1.23,76,68,6.13,8.46,,,2.111111111111111,2.125,0.2105263157894736,0.0714285714285714,5.877192982456141,5.166666666666666,1.450746268656716,0.9953917050691244,2.901492537313432,3.9815668202764978,9.510447761194028,7.092165898617512,0.3333333333333333,0.5,6.183206106870229,4.795081967213115,4.637404580152671,4.5,1.6793893129770994,1.557377049180328,1.4885496183206106,1.434782608695652,4.809160305343512,8.852459016393443,4.637404580152671,9.58695652173913,1.4,2.1818181818181817,2.25,2.130434782608696,5.24,4.88,1.8893129770992363,1.173913043478261,3.435114503816794,4.057377049180328
51530,776344,2025-09-13,678394,608331,Brayan Bello,Max Fried,111,147,BOS,NYY,2025.0,2025.0,0,0,regular,regular,26,29,25,29,16,18,11,16,6,5,3.12,3.02,0,0,0,0,152.66666666666666,176.0,134,148,53,59,14,13,51,46,1.21,1.1,114,163,6.72,8.34,,,2.235294117647059,3.5434782608695654,0.64,0.6206896551724138,6.1066666666666665,6.068965517241379,0.8253275109170306,0.6647727272727273,3.006550218340612,2.352272727272727,7.899563318777293,7.568181818181818,0.6470588235294118,0.7619047619047619,2.6732673267326734,3.375,3.171140939597316,4.635879218472469,0.924092409240924,1.125,1.1409395973154364,1.4209591474245111,5.643564356435643,7.875,6.644295302013424,8.312611012433392,3.1666666666666665,2.8,2.588235294117647,2.363636363636364,6.0600000000000005,6.4,0.7550335570469799,0.6394316163410302,1.7821782178217822,2.8125
51531,776336,2025-09-13,674841,696149,Andrew Alvarez,Bubba Chandler,120,134,WSH,PIT,2025.0,2025.0,0,0,regular,regular,2,4,2,1,0,0,1,2,0,1,1.86,7.36,0,1,0,0,9.666666666666668,14.666666666666666,4,18,2,12,1,2,5,4,0.93,1.5,6,12,5.59,7.36,,,1.2,3.0,0.0,0.0,4.833333333333334,14.666666666666666,0.9310344827586206,1.2272727272727273,4.655172413793103,2.4545454545454546,3.724137931034482,11.045454545454549,1.0,0.6666666666666666,1.956521739130435,36.81818181818181,1.956521739130435,36.81818181818181,0.9782608695652176,5.454545454545454,0.9782608695652176,5.454545454545454,5.869565217391305,12.272727272727272,5.869565217391305,12.272727272727272,1.2,1.0,1.2,1.0,4.6,2.2,0.9782608695652176,0.0,4.891304347826087,12.272727272727272
51532,776349,2025-09-13,687075,571578,Brandon Sproat,Patrick Corbin,121,140,NYM,TEX,2025.0,2025.0,0,0,regular,regular,1,27,1,27,1,6,0,7,1,9,4.5,4.36,0,0,0,0,6.0,142.33333333333331,3,143,3,69,0,21,4,45,1.17,1.32,7,119,10.5,7.52,,,1.75,2.6444444444444444,1.0,0.2222222222222222,6.0,5.271604938271604,0.0,1.3278688524590163,6.0,2.845433255269321,4.5,9.042154566744731,0.0,0.4375,4.5,6.455696202531645,4.5,5.0649350649350655,1.1666666666666667,1.3924050632911391,1.1666666666666667,1.4069264069264071,10.5,8.354430379746836,10.5,8.766233766233768,1.75,3.142857142857143,1.75,2.5,6.0,4.74,0.0,1.3636363636363638,6.0,2.6582278481012658
51533,776337,2025-09-13,657746,669194,Joe Ryan,Ryne Nelson,142,109,MIN,AZ,2025.0,2025.0,0,0,regular,regular,28,30,27,20,14,9,13,7,8,3,3.32,3.48,0,1,0,1,156.99999999999997,137.0,124,108,58,53,20,15,34,36,1.01,1.05,176,118,10.09,7.75,,,5.176470588235294,3.2777777777777777,0.5185185185185185,0.45,5.814814814814814,6.85,1.1464968152866244,0.9854014598540146,1.9490445859872616,2.364963503649636,7.108280254777071,7.094890510948905,0.6190476190476191,0.7,6.322314049586776,3.5880398671096345,4.482758620689656,3.2869565217391306,1.487603305785124,1.0299003322259137,1.2452107279693487,1.0434782608695652,11.157024793388429,6.877076411960132,10.344827586206897,8.295652173913043,3.333333333333333,3.8333333333333335,4.615384615384615,4.818181818181818,4.840000000000001,6.0200000000000005,1.3793103448275863,1.0956521739130434,3.3471074380165287,1.7940199335548173
51534,776339,2025-09-13,694819,543243,Jacob Misiorowski,Sonny Gray,158,138,MIL,STL,2025.0,2025.0,0,0,regular,regular,12,29,12,29,3,12,5,13,2,8,4.09,4.45,0,0,0,0,55.00000000000001,163.66666666666666,36,165,25,81,6,23,24,35,1.09,1.22,77,179,12.6,9.84,,,3.208333333333333,5.114285714285714,0.25,0.4137931034482758,4.583333333333334,5.64367816091954,0.9818181818181816,1.264765784114053,3.927272727272727,1.924643584521385,5.89090909090909,9.073319755600815,0.7142857142857143,0.6190476190476191,6.367924528301887,6.405693950177936,4.859154929577465,6.358695652173914,1.3207547169811322,1.5658362989323842,1.2676056338028168,1.5036231884057971,12.735849056603774,9.9288256227758,13.943661971830986,9.945652173913045,3.0,2.3846153846153846,3.473684210526316,3.8125,4.24,5.62,1.056338028169014,2.1195652173913047,4.245283018867925,4.1637010676156585
51535,776338,2025-09-13,607067,656876,Colin Rea,Drew Rasmussen,112,139,CHC,TB,2025.0,2025.0,0,0,regular,regular,29,28,24,28,6,8,10,10,6,5,4.2,2.64,1,0,0,0,141.33333333333334,139.66666666666666,142,106,66,41,20,16,43,31,1.31,0.98,104,117,6.62,7.54,,,2.4186046511627906,3.774193548387097,0.25,0.2857142857142857,5.888888888888889,4.988095238095238,1.2735849056603772,1.0310262529832936,2.738207547169812,1.9976133651551315,9.04245283018868,6.830548926014321,0.625,0.6666666666666666,4.795081967213115,2.571428571428572,4.717741935483871,2.335329341317365,1.475409836065574,0.8928571428571429,1.4314516129032258,0.93812375249501,7.008196721311476,6.428571428571429,6.89516129032258,7.365269461077844,1.3571428571428572,3.333333333333333,1.7272727272727273,4.1,4.88,5.6,0.907258064516129,1.0778443113772456,5.163934426229509,1.9285714285714288
51536,776333,2025-09-13,693433,815083,Bryan Woo,Mitch Farris,136,108,SEA,LAA,2025.0,2025.0,0,0,regular,regular,28,2,28,2,20,1,13,1,7,0,3.02,2.45,0,0,0,0,175.66666666666666,11.0,133,6,59,3,25,2,34,3,0.95,0.82,178,7,9.12,5.73,,,5.235294117647059,2.333333333333333,0.7142857142857143,0.5,6.273809523809524,5.5,1.2808349146110058,1.6363636363636365,1.7419354838709675,2.4545454545454546,6.814041745730551,4.909090909090909,0.65,1.0,2.773972602739726,2.4545454545454546,3.582089552238806,2.4545454545454546,0.958904109589041,0.8181818181818182,0.9950248756218906,0.8181818181818182,10.171232876712327,5.727272727272728,10.298507462686567,5.727272727272728,4.125,2.333333333333333,5.307692307692308,2.333333333333333,5.840000000000001,5.5,1.6417910447761197,1.6363636363636365,2.465753424657534,2.4545454545454546
51538,776341,2025-09-13,656302,687134,Dylan Cease,Bradley Blalock,135,115,SD,COL,2025.0,2025.0,0,0,regular,regular,29,11,29,9,7,1,7,1,11,4,4.71,8.62,0,0,0,0,151.0,46.99999999999999,137,66,79,45,20,11,65,18,1.34,1.79,195,22,11.62,4.21,,,3.0,1.2222222222222223,0.2413793103448276,0.1111111111111111,5.206896551724138,5.222222222222221,1.1920529801324504,2.1063829787234045,3.874172185430464,3.446808510638298,8.165562913907285,12.638297872340427,0.3888888888888889,0.2,5.943396226415094,7.974683544303797,4.451612903225806,9.393203883495143,1.6981132075471697,1.89873417721519,1.3978494623655917,1.91747572815534,11.037735849056602,4.936708860759494,12.774193548387096,4.368932038834951,1.7333333333333334,1.0833333333333333,2.5384615384615383,1.1111111111111112,4.24,4.74,0.967741935483871,1.966019417475728,6.367924528301886,4.556962025316456
51539,776328,2025-09-13,657277,477132,Logan Webb,Clayton Kershaw,137,119,SF,LAD,2025.0,2025.0,0,0,regular,regular,30,19,30,19,20,6,14,10,9,2,3.12,3.27,0,0,0,0,184.66666666666669,99.0,185,89,64,36,13,7,41,26,1.22,1.16,201,69,9.8,6.27,,,4.902439024390244,2.6538461538461537,0.6666666666666666,0.3157894736842105,6.155555555555556,5.2105263157894735,0.6335740072202165,0.6363636363636364,1.9981949458483752,2.363636363636364,9.01624548736462,8.090909090909092,0.6086956521739131,0.8333333333333334,2.032258064516129,3.75,3.5506003430531736,3.2447817836812147,1.064516129032258,0.946969696969697,1.3550600343053174,1.1195445920303606,9.580645161290322,7.840909090909092,9.571183533447686,6.318785578747629,5.5,3.2857142857142856,4.769230769230769,3.083333333333333,6.2,5.279999999999999,0.6174957118353345,0.1707779886148007,1.7419354838709675,2.3863636363636367
68705,776340,2025-09-13,622663,668881,Luis Severino,Hunter Greene,133,113,ATH,CIN,2025.0,2025.0,0,0,regular,regular,26,16,26,16,9,9,6,6,11,4,4.67,2.59,0,0,0,0,146.33333333333337,90.33333333333331,146,65,76,26,14,13,46,19,1.31,0.93,114,113,7.01,11.26,,,2.4782608695652173,5.947368421052632,0.3461538461538461,0.5625,5.6282051282051295,5.645833333333332,0.8610478359908882,1.2952029520295203,2.8291571753986324,1.8929889298892992,8.979498861047833,6.476014760147603,0.3529411764705882,0.6,2.892857142857143,2.384105960264901,5.2727272727272725,2.537593984962406,0.9642857142857144,0.8609271523178809,1.292929292929293,0.9962406015037594,9.642857142857142,11.920529801324504,8.727272727272727,11.842105263157894,5.0,8.0,3.0,5.384615384615385,5.6,6.04,1.2727272727272727,1.1842105263157894,1.9285714285714288,1.490066225165563
51907,776322,2025-09-14,669456,544150,Shane Bieber,Albert Suárez,141,110,TOR,BAL,2025.0,2025.0,0,0,regular,regular,4,4,4,0,1,0,2,2,1,0,4.3,2.08,0,0,0,0,23.0,8.666666666666666,21,7,11,2,3,0,3,1,1.04,0.92,25,5,9.78,5.19,,,8.333333333333334,5.0,0.25,0.0,5.75,0.0,1.173913043478261,0.0,1.173913043478261,1.0384615384615383,8.217391304347826,7.26923076923077,0.6666666666666666,1.0,4.439461883408072,0.0,4.439461883408072,0.0,1.0762331838565022,0.0,1.0762331838565022,0.0,10.089686098654708,0.0,10.089686098654708,0.0,8.333333333333334,0.0,8.333333333333334,0.0,5.575,,1.210762331838565,0.0,1.210762331838565,0.0
51908,776331,2025-09-14,677944,672782,Slade Cecconi,Yoendrys Gómez,114,145,CLE,CWS,2025.0,2025.0,0,0,regular,regular,20,18,20,6,10,0,6,3,6,2,4.45,5.05,0,1,0,0,115.33333333333331,46.333333333333336,115,44,57,26,22,7,29,26,1.25,1.51,94,45,7.34,8.74,,,3.2413793103448274,1.7307692307692308,0.5,0.0,5.766666666666666,7.722222222222222,1.7167630057803471,1.359712230215827,2.263005780346821,5.050359712230216,8.97398843930636,8.546762589928058,0.5,0.6,5.5290102389078495,4.655172413793103,5.454545454545454,4.148936170212767,1.2627986348122866,1.5086206896551724,1.2457912457912457,1.3120567375886525,6.450511945392491,9.698275862068966,5.757575757575757,10.212765957446807,4.2,2.083333333333333,3.4545454545454546,2.4615384615384617,5.86,4.64,1.9696969696969693,1.2765957446808511,1.5358361774744027,4.655172413793103
51909,776332,2025-09-14,800049,672456,Adam Mazur,Keider Montero,146,116,MIA,DET,2025.0,2025.0,0,0,regular,regular,4,17,4,9,0,2,0,4,3,3,6.3,4.6,0,0,0,0,20.0,78.33333333333333,27,85,14,40,4,14,8,27,1.75,1.43,13,58,5.85,6.66,,,1.625,2.1481481481481484,0.0,0.2222222222222222,5.0,8.703703703703702,1.8,1.6085106382978724,3.6,3.102127659574468,12.15,9.76595744680851,0.0,0.5714285714285714,6.528497409326425,3.862660944206009,6.528497409326425,4.044943820224719,1.8134715025906736,1.3733905579399142,1.8134715025906736,1.4382022471910112,6.062176165803109,6.566523605150215,6.062176165803109,6.47191011235955,1.625,2.4285714285714284,1.625,1.8823529411764703,4.825,4.66,1.865284974093264,1.0112359550561798,3.730569948186528,2.703862660944206
51910,776329,2025-09-14,666214,664285,Joey Wentz,Framber Valdez,144,117,ATL,HOU,2025.0,2025.0,0,0,regular,regular,36,28,10,28,3,19,5,12,6,9,5.61,3.42,0,0,0,0,85.0,176.33333333333331,90,152,53,67,10,12,38,58,1.51,1.19,77,171,8.15,8.73,,,2.026315789473684,2.9482758620689653,0.3,0.6785714285714286,8.5,6.297619047619047,1.0588235294117647,0.612476370510397,4.023529411764706,2.960302457466919,9.529411764705882,7.75803402646503,0.4545454545454545,0.5714285714285714,7.570093457943925,5.662251655629139,5.294117647058823,4.470198675496689,1.7757009345794394,1.357615894039735,1.4161220043572986,1.2913907284768211,9.672897196261683,7.748344370860926,8.431372549019608,8.344370860927153,2.875,2.888888888888889,2.5294117647058822,3.294117647058824,4.279999999999999,6.040000000000001,0.9803921568627452,0.5960264900662252,3.364485981308412,2.682119205298013
51911,776334,2025-09-14,605400,702070,Aaron Nola,Noah Cameron,143,118,PHI,KC,2025.0,2025.0,0,0,regular,regular,14,21,14,21,5,8,4,7,8,7,6.24,3.0,0,0,0,0,75.0,120.0,84,98,52,40,15,15,25,36,1.45,1.12,79,96,9.48,7.2,,,3.16,2.6666666666666665,0.3571428571428571,0.3809523809523809,5.357142857142857,5.714285714285714,1.8,1.125,3.0,2.7,10.08,7.35,0.3333333333333333,0.5,6.454183266932271,4.790874524714829,6.183206106870228,3.613138686131387,1.3545816733067728,1.4448669201520914,1.3931297709923662,1.332116788321168,9.681274900398408,6.844106463878328,9.274809160305342,7.554744525547446,3.0,2.0,3.375,2.875,5.0200000000000005,5.26,1.8893129770992363,1.3138686131386863,3.227091633466136,3.422053231939164
51912,776330,2025-09-14,676979,701542,Garrett Crochet,Will Warren,111,147,BOS,NYY,2025.0,2025.0,0,0,regular,regular,29,30,29,30,19,6,15,8,5,6,2.57,4.22,0,0,0,0,185.3333333333333,147.0,153,138,53,69,20,18,42,61,1.05,1.35,228,158,11.07,9.67,,,5.428571428571429,2.5901639344262297,0.6551724137931034,0.2,6.390804597701147,4.9,0.971223021582734,1.1020408163265305,2.0395683453237416,3.73469387755102,7.429856115107915,8.448979591836734,0.75,0.5714285714285714,3.0,3.71900826446281,2.907692307692308,3.614457831325301,0.8484848484848485,1.322314049586777,0.9846153846153848,1.285140562248996,10.909090909090908,6.694214876033058,10.66153846153846,8.313253012048193,20.0,2.571428571428572,9.625,2.7058823529411766,6.6,4.84,1.3846153846153846,1.6265060240963856,0.5454545454545454,2.603305785123967
51913,776320,2025-09-14,676917,681347,Cade Cavalli,Mike Burrows,120,134,WSH,PIT,2025.0,2025.0,0,0,regular,regular,7,20,7,17,2,2,3,2,1,4,4.67,3.99,0,0,0,0,34.666666666666664,85.66666666666666,42,76,18,38,6,12,9,30,1.47,1.24,29,88,7.53,9.25,,,3.2222222222222223,2.933333333333333,0.2857142857142857,0.1176470588235294,4.952380952380952,5.03921568627451,1.5576923076923077,1.2607003891050583,2.3365384615384617,3.1517509727626463,10.903846153846157,7.984435797665371,0.75,0.3333333333333333,5.0199203187251,4.864864864864864,4.7368421052631575,4.172185430463576,1.4741035856573703,1.126126126126126,1.4912280701754386,1.1699779249448123,7.171314741035856,9.729729729729728,7.63157894736842,9.735099337748345,4.0,3.0,3.2222222222222223,2.5789473684210527,5.0200000000000005,4.44,1.5789473684210524,0.9933774834437084,1.792828685258964,3.243243243243243
51914,776335,2025-09-14,690997,656641,Nolan McLean,Jacob Latz,121,140,NYM,TEX,2025.0,2025.0,0,0,regular,regular,5,29,5,6,3,1,4,2,1,0,1.42,2.91,0,1,0,2,31.666666666666664,74.33333333333334,20,60,5,24,1,6,10,32,0.95,1.24,33,66,9.38,7.99,,,3.3,2.0625,0.6,0.1666666666666666,6.333333333333333,12.388888888888893,0.2842105263157894,0.7264573991031389,2.842105263157895,3.874439461883408,5.68421052631579,7.264573991031389,0.8,1.0,1.4423076923076923,2.4803149606299213,1.4423076923076923,2.8421052631578947,0.9615384615384616,1.1023622047244095,0.9615384615384616,1.1228070175438596,9.51923076923077,6.0236220472440944,9.51923076923077,7.578947368421052,3.3,1.8888888888888888,3.3,2.1818181818181817,6.24,5.08,0.2884615384615385,0.631578947368421,2.8846153846153846,3.188976377952756
51915,776324,2025-09-14,641927,622503,Bailey Ober,Nabil Crismatt,142,109,MIN,AZ,2025.0,2025.0,0,0,regular,regular,24,5,24,4,7,1,5,2,7,0,5.08,3.24,0,0,0,0,129.33333333333334,25.0,145,28,73,9,29,3,28,7,1.34,1.4,105,17,7.31,6.12,,,3.75,2.4285714285714284,0.2916666666666667,0.25,5.388888888888889,6.25,2.018041237113402,1.08,1.9484536082474224,2.52,10.090206185567007,10.08,0.4166666666666667,1.0,4.960629921259843,3.9901477832512313,6.189591078066915,3.9901477832512313,1.220472440944882,1.379310344827586,1.3197026022304834,1.379310344827586,8.149606299212598,5.763546798029556,8.029739776951674,5.763546798029556,5.75,3.25,6.857142857142857,3.25,5.08,5.075,2.676579925650558,1.3300492610837438,1.4173228346456694,1.773399014778325
51916,776326,2025-09-14,500779,571945,Jose Quintana,Miles Mikolas,158,138,MIL,STL,2025.0,2025.0,0,0,regular,regular,23,28,23,28,8,8,11,7,6,10,3.88,4.84,0,0,0,0,127.66666666666666,141.33333333333337,116,153,55,76,18,24,48,34,1.28,1.32,87,88,6.13,5.6,,,1.8125,2.588235294117647,0.3478260869565217,0.2857142857142857,5.550724637681159,5.047619047619049,1.2689295039164492,1.5283018867924525,3.3838120104438643,2.165094339622641,8.177545691906007,9.742924528301884,0.6470588235294118,0.4117647058823529,5.730337078651686,4.267241379310344,4.7714808043875685,4.746835443037975,1.310861423220974,1.5517241379310345,1.2248628884826325,1.4135021097046414,6.067415730337078,3.491379310344827,6.416819012797075,4.177215189873418,1.5,1.0,2.294117647058824,1.6923076923076923,5.34,4.640000000000001,1.8098720292504569,1.7088607594936709,4.044943820224719,3.491379310344827
51917,776321,2025-09-14,684007,605288,Shota Imanaga,Adrian Houser,112,139,CHC,TB,2025.0,2025.0,0,0,regular,regular,22,18,22,18,12,9,9,8,7,4,3.21,3.11,0,0,0,0,129.0,107.0,97,103,46,37,24,8,23,32,0.93,1.26,101,83,7.05,6.98,,,4.391304347826087,2.59375,0.5454545454545454,0.5,5.863636363636363,5.944444444444445,1.6744186046511629,0.6728971962616822,1.6046511627906976,2.691588785046729,6.767441860465116,8.663551401869158,0.5625,0.6666666666666666,3.272727272727273,3.9705882352941178,3.880597014925373,4.606946983546618,0.8181818181818182,1.1029411764705883,0.945273631840796,1.4442413162705667,6.0,9.595588235294118,7.91044776119403,7.56855575868373,3.6666666666666665,4.833333333333333,7.571428571428571,2.875,6.6,5.44,1.9402985074626864,0.987202925045704,1.6363636363636365,1.9852941176470589
51918,776317,2025-09-14,669923,543294,George Kirby,Kyle Hendricks,136,108,SEA,LAA,2025.0,2025.0,0,0,regular,regular,20,28,20,28,10,10,8,7,7,9,4.56,4.58,0,0,0,0,108.66666666666669,149.33333333333334,110,149,55,76,12,23,28,41,1.27,1.27,106,95,8.78,5.73,,,3.7857142857142856,2.317073170731707,0.5,0.3571428571428571,5.433333333333335,5.333333333333334,0.9938650306748464,1.3861607142857142,2.319018404907975,2.470982142857143,9.11042944785276,8.979910714285714,0.5333333333333333,0.4375,7.758620689655173,3.402061855670103,4.649446494464945,4.122137404580152,2.0258620689655173,1.2714776632302405,1.4022140221402213,1.2595419847328242,6.206896551724138,4.020618556701031,8.302583025830257,5.152671755725191,2.0,1.3,3.125,1.7647058823529411,4.64,5.82,0.6642066420664207,1.2022900763358777,3.103448275862069,3.092783505154639
51920,776323,2025-09-14,506433,608566,Yu Darvish,Germán Márquez,135,115,SD,COL,2025.0,2025.0,0,0,regular,regular,12,23,12,23,3,5,3,3,5,13,5.65,6.31,0,0,0,0,57.333333333333336,112.66666666666669,50,149,36,79,11,18,17,42,1.17,1.7,55,77,8.63,6.15,,,3.235294117647059,1.8333333333333333,0.25,0.217391304347826,4.777777777777778,4.898550724637682,1.7267441860465116,1.437869822485207,2.6686046511627906,3.355029585798816,7.848837209302325,11.902366863905325,0.375,0.1875,5.81896551724138,8.181818181818182,5.590062111801242,5.56701030927835,1.120689655172414,1.9913419913419912,1.0973084886128364,1.7525773195876289,10.086206896551724,5.454545454545454,8.944099378881987,6.680412371134021,4.333333333333333,1.0,4.363636363636363,1.7142857142857142,4.64,4.62,2.0496894409937885,2.0412371134020617,2.327586206896552,5.454545454545454
51921,776325,2025-09-14,592662,607192,Robbie Ray,Tyler Glasnow,137,119,SF,LAD,2025.0,2025.0,0,0,regular,regular,30,15,30,15,16,6,11,2,6,3,3.32,3.21,0,0,0,0,173.66666666666666,75.66666666666666,137,44,64,27,19,10,67,34,1.17,1.03,176,92,9.12,10.94,,,2.626865671641791,2.7058823529411766,0.5333333333333333,0.4,5.788888888888889,5.044444444444443,0.9846449136276392,1.1894273127753303,3.472168905950096,4.044052863436124,7.099808061420346,5.2334801762114544,0.6470588235294118,0.4,5.510204081632653,3.5106382978723407,4.9431818181818175,2.832167832167832,1.469387755102041,0.9574468085106383,1.4204545454545454,0.9615384615384616,8.816326530612244,11.48936170212766,8.181818181818182,10.856643356643357,2.1818181818181817,3.272727272727273,2.0869565217391304,3.0,4.9,5.64,1.0227272727272727,0.944055944055944,4.040816326530612,3.5106382978723407
68718,776327,2025-09-14,806960,666157,Luis Morales,Nick Lodolo,133,113,ATH,CIN,2025.0,2025.0,0,0,regular,regular,7,25,6,25,2,13,3,8,1,7,2.73,3.1,0,0,0,0,33.0,139.33333333333331,24,117,10,48,4,17,12,26,1.09,1.03,32,132,8.73,8.53,,,2.6666666666666665,5.076923076923077,0.3333333333333333,0.52,5.5,5.573333333333332,1.0909090909090908,1.098086124401914,3.272727272727273,1.6794258373205744,6.545454545454546,7.557416267942584,0.75,0.5333333333333333,2.956204379562044,2.204081632653061,2.7364864864864864,2.22011385199241,0.9854014598540144,0.8163265306122449,1.081081081081081,0.9297912713472484,9.197080291970805,10.285714285714286,9.72972972972973,9.905123339658443,4.666666666666667,9.333333333333334,2.909090909090909,7.25,5.48,4.9,1.2162162162162162,1.0246679316888043,1.970802919708029,1.1020408163265305
52232,776315,2025-09-15,680730,675911,Mitchell Parker,Spencer Strider,120,144,WSH,ATL,2025.0,2025.0,0,0,regular,regular,29,20,29,20,11,9,8,5,15,13,5.69,4.86,0,0,0,0,153.33333333333331,107.33333333333331,165,106,97,58,24,18,56,44,1.44,1.4,100,114,5.87,9.56,,,1.7857142857142858,2.590909090909091,0.3793103448275862,0.45,5.28735632183908,5.366666666666665,1.4086956521739131,1.5093167701863357,3.286956521739131,3.689440993788821,9.684782608695654,8.888198757763977,0.3478260869565217,0.2777777777777778,6.835443037974684,7.56,7.163265306122449,5.953307392996108,1.4345991561181437,1.72,1.5510204081632653,1.6731517509727625,6.075949367088608,5.76,6.244897959183674,8.929961089494162,2.2857142857142856,1.4545454545454546,2.125,2.217391304347826,4.74,5.0,2.020408163265306,1.9260700389105057,2.6582278481012658,3.96
52233,776318,2025-09-15,677952,592791,Braxton Ashcraft,Jameson Taillon,134,112,PIT,CHC,2025.0,2025.0,0,0,regular,regular,23,20,6,20,0,11,4,9,2,6,2.47,4.15,0,0,3,0,58.33333333333333,110.66666666666666,49,100,16,51,2,23,21,23,1.2,1.11,56,83,8.64,6.75,,,2.6666666666666665,3.608695652173913,0.0,0.55,9.72222222222222,5.533333333333333,0.3085714285714286,1.8704819277108435,3.24,1.8704819277108435,7.56,8.132530120481928,0.6666666666666666,0.6,1.2676056338028168,5.407725321888412,1.1111111111111112,4.277566539923955,0.9389671361502347,1.4163090128755365,0.8641975308641975,1.1596958174904943,10.140845070422534,6.180257510729613,9.62962962962963,6.673003802281369,3.4285714285714284,2.6666666666666665,3.7142857142857135,3.5454545454545454,4.26,4.66,0.0,1.5399239543726235,2.9577464788732395,2.317596566523605
52234,776316,2025-09-15,671212,702056,Joe Boyle,Trey Yesavage,139,141,TB,TOR,2025.0,,0,0,regular,regular,10,0,6,0,0,0,1,0,3,0,5.4,0.0,0,0,0,0,36.66666666666666,0.0,30,0,22,0,6,0,21,0,1.39,0.0,39,0,9.57,0.0,,,1.8571428571428568,0.0,0.0,0.0,6.11111111111111,0.0,1.472727272727273,0.0,5.154545454545456,0.0,7.363636363636366,0.0,0.25,0.0,9.94186046511628,0.0,7.702702702702703,0.0,2.2674418604651163,0.0,1.8468468468468469,0.0,10.988372093023257,0.0,11.35135135135135,0.0,1.4,0.0,1.6470588235294117,0.0,3.44,,2.027027027027027,0.0,7.848837209302326,0.0
